   8.4000000e+00   7.5748377e+02   1.2167145e-01
   8.5000000e+00   7.4821345e+02  -3.1269243e-01
   8.6000000e+00   7.4406336e+02   2.6667498e-01
   8.7000000e+00   7.2883818e+02   5.7219632e-01
   8.8000000e+00   7.3362396e+02   2.5143741e-02
   8.9000000e+00   7.2849592e+02   7.0146692e-01
   9.0000000e+00   7.0671222e+02   3.7800099e-01
   9.1000000e+00   7.0921072e+02   4.5462824e-01
   9.2000000e+00   7.0108380e+02  -1.3911561e-01
   9.3000000e+00   6.9870004e+02   1.5814571e-01
   9.4000000e+00   6.8819767e+02   6.8341909e-01
   9.5000000e+00   6.8724793e+02   1.4673134e-01
   9.6000000e+00   6.8267028e+02   5.7228632e-01
   9.7000000e+00   6.7509441e+02   1.3845456e+00
   9.8000000e+00   6.6747074e+02   8.5565396e-01
   9.9000000e+00   6.5623359e+02   9.6392451e-01
   1.0000000e+01   6.5625743e+02   1.5555717e+00
   1.0100000e+01   6.4767032e+02   1.0256527e+00
   1.0200000e+01   6.3828002e+02   6.7787493e-01
   1.0300000e+01   6.3774854e+02   1.3726250e+00
   1.0400000e+01   6.3106228e+02   9.5425375e-02
   1.0500000e+01   6.2685910e+02   1.9493227e-01
   1.0600000e+01   6.2443784e+02   1.4026074e+00
   1.0700000e+01   6.1657704e+02   7.0318845e-01
   1.0800000e+01   6.1383964e+02   4.8117044e-01
   1.0900000e+01   5.9873845e+02   7.0489865e-01
   1.1000000e+01   5.9213350e+02   3.8187115e-01
   1.1100000e+01   5.8957550e+02   3.6942027e-01
   1.1200000e+01   5.9018592e+02   3.2701861e-01
   1.1300000e+01   5.8383024e+02   2.5224683e-01
   1.1400000e+01   5.7143735e+02   7.7952040e-02
   1.1500000e+01   5.6333070e+02   4.7323508e-01
   1.1600000e+01   5.5319946e+02   2.4299316e-01
   1.1700000e+01   5.5700457e+02   1.1448173e+00
   1.1800000e+01   5.4810216e+02   6.0533076e-01
   1.1900000e+01   5.3673277e+02   9.5677348e-01
   1.2000000e+01   5.3450372e+02   4.3746588e-01
   1.2100000e+01   5.2181843e+02   4.6352924e-01
   1.2200000e+01   5.2592297e+02   1.0627051e+00
   1.2300000e+01   5.1722188e+02   1.1567484e+00
   1.2400000e+01   5.1929514e+02   5.1473160e-01
   1.2500000e+01   4.9992045e+02   1.2568992e+00
   1.2600000e+01   5.0434024e+02   7.1275228e-01
   1.2700000e+01   4.9464238e+02   6.6481172e-01
   1.2800000e+01   4.8836941e+02   1.4802925e+00
   1.2900000e+01   4.8520502e+02   1.1867793e+00
   1.3000000e+01   4.8133742e+02   9.0573910e-01
   1.3100000e+01   4.6521007e+02   6.7989595e-01
   1.3200000e+01   4.6989831e+02   2.5922825e-01
   1.3300000e+01   4.5258870e+02   4.4847407e-01
   1.3400000e+01   4.4719641e+02   1.3148232e+00
   1.3500000e+01   4.4299222e+02  -4.0404526e-01
   1.3600000e+01   4.4329356e+02   2.1513502e-01
   1.3700000e+01   4.2921499e+02   4.1556463e-01
   1.3800000e+01   4.2949689e+02   5.6631061e-01
   1.3900000e+01   4.2384199e+02  -2.9777541e-01
   1.4000000e+01   4.1668925e+02   7.3660620e-01
   1.4100000e+01   4.1248012e+02   1.0826346e+01
   1.4200000e+01   3.9880487e+02   1.0079559e+01
   1.4300000e+01   4.0270606e+02   1.0384043e+01
   1.4400000e+01   3.9295768e+02   9.9572863e+00
   1.4500000e+01   3.9006489e+02   1.1226521e+01
   1.4600000e+01   3.7685160e+02   1.0667040e+01
   1.4700000e+01   3.7603269e+02   1.0387798e+01
   1.4800000e+01   3.7437474e+02   1.0086124e+01
   1.4900000e+01   3.6973538e+02   1.0544122e+01
   1.5000000e+01   3.5967278e+02   1.1253233e+01
   1.5100000e+01   3.4671075e+02   1.0623100e+01
   1.5200000e+01   3.4514487e+02   1.0657996e+01
   1.5300000e+01   3.4617773e+02   9.9631757e+00
   1.5400000e+01   3.4400198e+02   1.0574295e+01
   1.5500000e+01   3.3787115e+02   1.0847110e+01
   1.5600000e+01   3.2851024e+02   9.8822033e+00
   1.5700000e+01   3.3683726e+02   1.1004582e+01
   1.5800000e+01   3.2277355e+02   1.1602578e+01
   1.5900000e+01   3.2207070e+02   9.8032782e+00
   1.6000000e+01   3.1219095e+02   9.5757670e+00
   1.6100000e+01   3.0501385e+02   1.0467533e+01
   1.6200000e+01   3.0911454e+02   1.0839485e+01
   1.6300000e+01   3.0684062e+02   1.0463479e+01
   1.6400000e+01   3.0659918e+02   1.0429129e+01
   1.6500000e+01   2.9243429e+02   1.0502906e+01
   1.6600000e+01   2.8396951e+02   1.0023893e+01
   1.6700000e+01   2.9503280e+02   9.7648188e+00
   1.6800000e+01   2.8563126e+02   1.1207291e+01
   1.6900000e+01   2.7615925e+02   1.0630861e+01
   1.7000000e+01   2.7554929e+02   9.9688853e+00
   1.7100000e+01   2.7138273e+02   1.0981174e+01
   1.7200000e+01   2.7724217e+02   9.9197978e+00
   1.7300000e+01   2.7184798e+02   1.0445543e+01
   1.7400000e+01   2.6753560e+02   1.0831283e+01
   1.7500000e+01   2.6487545e+02   1.0124020e+01
   1.7600000e+01   2.5757614e+02   1.0343712e+01
   1.7700000e+01   2.6324133e+02   1.0513252e+01
   1.7800000e+01   2.5799912e+02   1.1373128e+01
   1.7900000e+01   2.5303218e+02   1.0705282e+01
   1.8000000e+01   2.5122394e+02   1.0321422e+01
   1.8100000e+01   2.4954503e+02   3.9920492e-01
   1.8200000e+01   2.4403302e+02   3.7465366e-01
   1.8300000e+01   2.4931554e+02   1.0843850e+00
   1.8400000e+01   2.5022614e+02   3.7282357e-01
   1.8500000e+01   2.5306362e+02   1.4593631e-01
   1.8600000e+01   2.4225360e+02   6.0760804e-01
   1.8700000e+01   2.3432176e+02   4.5767303e-01
   1.8800000e+01   2.3689882e+02   8.5474533e-01
   1.8900000e+01   2.2949632e+02   9.2907440e-01
   1.9000000e+01   2.2925781e+02   9.8616716e-01
   1.9100000e+01   2.2705303e+02   7.8942265e-01
   1.9200000e+01   2.2427369e+02   7.8288504e-01
   1.9300000e+01   2.2769127e+02   1.3511710e+00
   1.9400000e+01   2.1901204e+02  -1.8779191e-02
   1.9500000e+01   2.2498399e+02   3.4467858e-01
   1.9600000e+01   2.2355684e+02  -2.5805596e-01
   1.9700000e+01   2.2263980e+02   9.1116195e-01
   1.9800000e+01   2.1590863e+02   5.0962905e-01
   1.9900000e+01   2.1676804e+02   3.6613093e-01
   2.0000000e+01   2.2006355e+02  -2.6966168e-01
   2.0100000e+01   2.1023699e+02   5.8203323e-01
   2.0200000e+01   2.0720445e+02   3.8384419e-01
   2.0300000e+01   2.1392678e+02  -1.0588004e-01
   2.0400000e+01   1.9278029e+02  -1.7623799e-02
   2.0500000e+01   1.9995807e+02   1.5922934e-01
   2.0600000e+01   2.1086898e+02   3.8806262e-01
   2.0700000e+01   1.9589159e+02  -2.3734927e-01
   2.0800000e+01   1.9349413e+02   4.1861132e-01
   2.0900000e+01   1.8851507e+02   7.7534370e-01
   2.1000000e+01   1.9554618e+02   3.3154614e-01
   2.1100000e+01   1.8056406e+02   1.8782914e-01
   2.1200000e+01   1.8442500e+02   6.3600769e-01
   2.1300000e+01   1.8853559e+02   9.9241791e-01
   2.1400000e+01   1.8399355e+02   3.0027084e-01
   2.1500000e+01   1.8479028e+02   2.9127994e-01
   2.1600000e+01   1.8056546e+02  -1.4211851e-01
   2.1700000e+01   1.8104493e+02   6.2752064e-02
   2.1800000e+01   1.7024250e+02   7.7096430e-01
   2.1900000e+01   1.7497531e+02   4.4917215e-01
   2.2000000e+01   1.6499410e+02   8.4192232e-01
   2.2100000e+01   1.7350294e+02   7.9958725e-01
   2.2200000e+01   1.6661109e+02   6.6805557e-01
   2.2300000e+01   1.6893070e+02   8.4285756e-01
   2.2400000e+01   1.6159637e+02   1.1813173e+00
   2.2500000e+01   1.6346974e+02   7.5796362e-01
   2.2600000e+01   1.6471395e+02   6.9050092e-01
   2.2700000e+01   1.4914652e+02   4.8080069e-01
   2.2800000e+01   1.4764879e+02  -5.5556908e-02
   2.2900000e+01   1.4580546e+02   2.7417875e-01
   2.3000000e+01   1.5579502e+02   6.4572514e-01
   2.3100000e+01   1.5181205e+02   2.9563574e-03
   2.3200000e+01   1.4485852e+02   7.0937839e-01
   2.3300000e+01   1.5270394e+02   6.4427686e-01
   2.3400000e+01   1.4461624e+02   5.4473095e-01
   2.3500000e+01   1.3490352e+02   6.3480564e-01
   2.3600000e+01   1.3544224e+02   5.1065425e-01
   2.3700000e+01   1.3180505e+02   4.9013682e-01
   2.3800000e+01   1.4027038e+02   4.9608334e-01
   2.3900000e+01   1.3131171e+02   9.1566497e-01
   2.4000000e+01   1.2675914e+02   4.5955744e-01
   2.4100000e+01   1.2741908e+02  -6.8115630e-01
   2.4200000e+01   1.2425937e+02   2.8258711e-01
   2.4300000e+01   1.2981460e+02   5.8764028e-01
   2.4400000e+01   1.2613469e+02   9.2920082e-01
   2.4500000e+01   1.2335202e+02   1.1172998e+00
   2.4600000e+01   1.2185941e+02   7.8964661e-02
   2.4700000e+01   1.1819219e+02   8.4027056e-01
   2.4800000e+01   1.1175660e+02   6.0640126e-01
   2.4900000e+01   1.1642215e+02   4.0681256e-01
   2.5000000e+01   1.0832780e+02   5.1106371e-01
   2.5100000e+01   1.0520629e+02   4.8743728e-01
   2.5200000e+01   1.0319652e+02   5.6277051e-01
   2.5300000e+01   1.0988876e+02   6.0625177e-01
   2.5400000e+01   1.0838740e+02   1.9967428e-01
   2.5500000e+01   9.4134294e+01   3.2661784e-02
   2.5600000e+01   9.9337695e+01   9.3190397e-01
   2.5700000e+01   9.9126718e+01   4.0172190e-01
   2.5800000e+01   9.3270277e+01   1.1325997e+00
   2.5900000e+01   9.7403205e+01   8.6691163e-02
   2.6000000e+01   9.3137843e+01   2.3429215e-01
   2.6100000e+01   8.9316507e+01   1.1356137e+00
   2.6200000e+01   8.5507183e+01   1.1295013e+00
   2.6300000e+01   8.9027715e+01   3.9816872e-02
   2.6400000e+01   8.7798174e+01   5.9235508e-01
   2.6500000e+01   8.4098806e+01   1.0997632e+00
   2.6600000e+01   7.8927664e+01   1.0960090e+00
   2.6700000e+01   8.2118772e+01  -7.4622380e-02
   2.6800000e+01   7.1944303e+01   1.2237597e+00
   2.6900000e+01   7.4645958e+01   7.9589609e-01
   2.7000000e+01   7.8244931e+01   6.0167242e-01
   2.7100000e+01   6.9151641e+01   1.0399119e+01
   2.7200000e+01   6.4276251e+01   1.0067995e+01
   2.7300000e+01   7.4891319e+01   1.0542493e+01
   2.7400000e+01   6.3345733e+01   1.0385186e+01
   2.7500000e+01   6.4774981e+01   1.1533122e+01
   2.7600000e+01   5.7656140e+01   1.0584997e+01
   2.7700000e+01   6.1086228e+01   1.0422451e+01
   2.7800000e+01   6.0538568e+01   1.0493726e+01
   2.7900000e+01   5.7220400e+01   1.0225975e+01
   2.8000000e+01   5.7508320e+01   1.1426537e+01
   2.8100000e+01   6.0387076e+01   1.0784886e+01
   2.8200000e+01   4.7770603e+01   1.0533494e+01
   2.8300000e+01   5.4119308e+01   1.1002340e+01
   2.8400000e+01   4.3545102e+01   1.0485185e+01
   2.8500000e+01   5.1927049e+01   1.0456286e+01
   2.8600000e+01   5.9883527e+01   2.5107202e-01
   2.8700000e+01   5.4958892e+01   2.2474048e-01
   2.8800000e+01   5.0219033e+01   1.2175780e+00
   2.8900000e+01   4.8237337e+01   8.4368161e-01
   2.9000000e+01   5.1612476e+01   5.3887783e-01
   2.9100000e+01   5.3476599e+01   1.2622126e+00
   2.9200000e+01   4.8315922e+01   5.1056938e-01
   2.9300000e+01   5.4971432e+01   6.2971109e-01
   2.9400000e+01   4.3601386e+01  -1.3499823e-01
   2.9500000e+01   3.7815750e+01   7.1254880e-01
   2.9600000e+01   4.2903986e+01  -1.4726075e-01
   2.9700000e+01   4.4858685e+01   5.8027751e-02
   2.9800000e+01   4.3582966e+01   9.2457543e-01
   2.9900000e+01   4.0960441e+01   6.5707214e-01
   3.0000000e+01   5.0230310e+01   1.0990382e-01
   3.0100000e+01   3.6521609e+01   3.2195212e-01
   3.0200000e+01   4.1050525e+01   6.1468161e-01
   3.0300000e+01   3.8415152e+01   5.9839837e-01
   3.0400000e+01   4.0129725e+01  -2.6537950e-01
   3.0500000e+01   3.8770825e+01  -3.9230137e-02
   3.0600000e+01   4.3389357e+01  -2.9287109e-01
   3.0700000e+01   3.6094246e+01   4.6758075e-01
   3.0800000e+01   3.6579901e+01  -2.6970596e-01
   3.0900000e+01   4.0202265e+01   8.1389083e-01
   3.1000000e+01   4.4097717e+01   5.0341043e-02
   3.1100000e+01   3.0456302e+01   5.1908829e-03
   3.1200000e+01   4.6298739e+01   1.3007627e+00
   3.1300000e+01   3.3821791e+01   1.4670476e+00
   3.1400000e+01   4.0146749e+01   1.3360796e-01
   3.1500000e+01   4.1443798e+01   4.8343092e-01
   3.1600000e+01   4.2167053e+01   1.3778821e+00
   3.1700000e+01   3.3436300e+01   2.5838553e-01
   3.1800000e+01   3.5358740e+01   1.2680910e+00
   3.1900000e+01   3.4023873e+01   8.6662941e-01
   3.2000000e+01   3.1541401e+01   5.2482967e-01
   3.2100000e+01   3.4965123e+01   3.4207755e-01
   3.2200000e+01   3.4853902e+01   1.2571994e+00
   3.2300000e+01   3.1174399e+01   8.1799141e-01
   3.2400000e+01   3.2841932e+01   2.1701936e-01
   3.2500000e+01   4.3706621e+01   6.7563258e-01
   3.2600000e+01   3.1216163e+01   1.0736365e-01
   3.2700000e+01   3.3926571e+01   5.6661042e-01
   3.2800000e+01   2.8181461e+01   1.1850767e+00
   3.2900000e+01   2.7389258e+01   7.3784955e-01
   3.3000000e+01   2.7703593e+01   1.6026654e-01
   3.3100000e+01   3.1274779e+01   6.5562324e-01
   3.3200000e+01   2.4665408e+01   1.8793315e-01
   3.3300000e+01   1.9463370e+01   1.4030650e+00
   3.3400000e+01   2.7487989e+01  -3.0216682e-01
   3.3500000e+01   2.4798292e+01   2.0505926e-01
   3.3600000e+01   2.7502231e+01   8.4500442e-01
   3.3700000e+01   2.6128369e+01   1.3313231e-01
   3.3800000e+01   2.8510720e+01   5.0799984e-01
   3.3900000e+01   2.8778290e+01   7.9271705e-01
   3.4000000e+01   1.8321565e+01   1.0624600e+00
   3.4100000e+01   1.6931876e+01   8.5397224e-02
   3.4200000e+01   2.5496950e+01   4.2402840e-01
   3.4300000e+01   2.4120224e+01   2.8906165e-01
   3.4400000e+01   1.8049947e+01   4.4891323e-01
   3.4500000e+01   2.7283831e+01   6.6523956e-01
   3.4600000e+01   2.1397634e+01   2.2334684e-01
   3.4700000e+01   2.1302614e+01   8.5782236e-01
   3.4800000e+01   2.1475094e+01   6.9082428e-01
   3.4900000e+01   2.3122732e+01   2.8876726e-01
   3.5000000e+01   2.6067760e+01   6.2340939e-01
   3.5100000e+01   1.7578409e+01   9.4015974e-01
   3.5200000e+01   1.0510148e+01   9.4413115e-01
   3.5300000e+01   2.2282350e+01   7.9883220e-01
   3.5400000e+01   1.3101038e+01   4.7093182e-01
   3.5500000e+01   2.2311907e+01   2.2268346e-01
   3.5600000e+01   1.3613726e+01   6.0022248e-01
   3.5700000e+01   2.2420109e+01   2.9153756e-01
   3.5800000e+01   1.1645556e+01   3.5148623e-01
   3.5900000e+01   9.7743058e+00   9.1358975e-01
   3.6000000e+01   1.8529564e+01   1.1471295e+00
   3.6100000e+01   7.6542480e+00   7.6646422e-01
   3.6200000e+01   1.6293668e+01   1.4182505e+00
   3.6300000e+01   1.4708007e+01  -1.8390154e-01
   3.6400000e+01   1.1609288e+01   5.1014619e-01
   3.6500000e+01   1.0222620e+01   5.4261266e-01
   3.6600000e+01   2.0452809e+01   1.2220381e+00
   3.6700000e+01   9.0750284e+00   7.2417618e-01
   3.6800000e+01   9.3993854e+00   3.5517425e-01
   3.6900000e+01   5.5518610e+00   7.4785320e-01
   3.7000000e+01   5.6120857e+00   7.8730945e-01
   3.7100000e+01   6.1399776e+00   5.8167243e-01
   3.7200000e+01   1.5895230e+01  -4.0671500e-01
   3.7300000e+01   6.0039895e+00   9.5753571e-01
   3.7400000e+01   4.1639339e+00  -1.0614650e+00
   3.7500000e+01   4.7454961e+00   5.4896525e-01
   3.7600000e+01   9.4447882e+00  -1.9377653e-01
   3.7700000e+01  -1.3412902e-01   3.4118957e-01
   3.7800000e+01   8.0545753e+00   1.1254539e+00
   3.7900000e+01  -1.2037315e+00   2.7036702e-01
   3.8000000e+01   3.6648293e+00   1.3573888e+00
   3.8100000e+01  -4.4201281e+00   8.4811579e-01
   3.8200000e+01   5.6467181e+00   3.8978192e-01
   3.8300000e+01   5.8485852e+00   9.5928360e-02
   3.8400000e+01  -8.2481598e-01   2.7822577e-01
   3.8500000e+01   3.1702420e+00   6.6747916e-01
   3.8600000e+01   1.9782531e+00   9.4398658e+00
   3.8700000e+01   5.9837239e+00   1.0775064e+01
   3.8800000e+01   1.0241689e+00   1.0624981e+01
   3.8900000e+01   4.8485981e+00   1.0866208e+01
   3.9000000e+01  -4.7221642e-01   1.1415673e+01
   3.9100000e+01  -2.8992719e+00   3.5521712e-01
   3.9200000e+01  -1.6985711e-01   6.1488156e-02
   3.9300000e+01  -8.9140769e-01   1.0275484e+00
   3.9400000e+01   3.9429475e+00   9.0006957e-01
   3.9500000e+01  -2.5108392e-01   4.3607948e-01
   3.9600000e+01  -3.7621346e+00   2.3459191e-01
   3.9700000e+01  -6.9248270e-01   6.1131916e-01
   3.9800000e+01   5.3155570e+00  -5.2540243e-03
   3.9900000e+01  -1.8555218e+00   5.2955841e-01
   4.0000000e+01  -2.9454237e+00   2.1471145e-01
   4.0100000e+01   4.4005400e+00   1.3359448e-01
   4.0200000e+01   4.5270312e-01   9.3288197e-01
   4.0300000e+01  -1.6220698e+00   5.1357249e-01
   4.0400000e+01  -3.3041385e+00   1.1042287e+00
   4.0500000e+01  -6.6180565e+00   1.4158660e-02
   4.0600000e+01   6.8589932e-01   6.0744979e-01
   4.0700000e+01  -1.4177452e+00   3.2133509e-02
   4.0800000e+01   1.4262458e+00   7.7669894e-01
   4.0900000e+01  -6.5138744e+00   1.0836290e+00
   4.1000000e+01   5.9114236e+00   9.5771913e-01
   4.1100000e+01   2.1788422e+00  -4.4602779e-01
   4.1200000e+01  -7.0061656e+00   8.0487842e-01
   4.1300000e+01   4.7273144e+00   5.0389491e-01
   4.1400000e+01  -2.6277278e+00   6.4949158e-01
   4.1500000e+01   1.3515762e+00   2.5518957e-01
   4.1600000e+01   9.8146564e-01  -2.3834264e-01
   4.1700000e+01  -3.9274347e+00   8.9926929e-01
   4.1800000e+01  -1.2796569e+01   2.7323786e-01
   4.1900000e+01   2.3950761e+00   3.5251291e-01
   4.2000000e+01  -1.5296374e+00   5.7529011e-01
   4.2100000e+01  -2.6737061e+00   1.6344646e+00
   4.2200000e+01   1.8734346e+00   1.5257410e+00
   4.2300000e+01  -3.0843459e+00  -8.9723090e-02
   4.2400000e+01   3.0016576e+00   2.8796050e-01
   4.2500000e+01   6.7483396e-01   9.4157065e-01
   4.2600000e+01  -4.4333128e+00  -4.2708560e-01
   4.2700000e+01   3.7424173e+00   1.0563454e+00
   4.2800000e+01   2.1220686e+00   3.5902057e-01
   4.2900000e+01   5.5998559e+00   1.1257833e+00
   4.3000000e+01  -3.9919299e+00   1.0650508e-01
   4.3100000e+01  -4.0037881e+00   8.7457776e-02
   4.3200000e+01   1.4012361e+00   1.5350324e+00
   4.3300000e+01   2.9830630e+00   7.6296750e-01
   4.3400000e+01   3.7034498e+00   3.6146770e-01
   4.3500000e+01   2.9110377e-02   3.8044390e-02
   4.3600000e+01  -1.0549420e+00   9.9343345e-01
   4.3700000e+01   2.9195047e+00   6.5299576e-01
   4.3800000e+01   8.7856565e+00  -5.1248855e-01
   4.3900000e+01   3.9559807e+00   9.6038302e-02
   4.4000000e+01   3.7806077e-01   1.8282373e+00
   4.4100000e+01  -2.5693050e+00   4.9473795e-01
   4.4200000e+01   2.2349528e+00  -3.9422106e-01
   4.4300000e+01  -2.1649811e+00   1.0286748e-01
   4.4400000e+01   1.0663613e+00   3.1221394e-01
   4.4500000e+01   3.4804317e+00   8.1062488e-01
   4.4600000e+01   4.1334742e+00   4.2721478e-01
   4.4700000e+01   2.6302327e+00   5.4542646e-01
   4.4800000e+01   6.1623094e+00   4.9201345e-01
   4.4900000e+01   8.2788401e+00   7.0528668e-02
   4.5000000e+01  -8.4866148e+00   1.0244946e+00
   4.5100000e+01  -7.9545175e+00   3.3664509e-01
   4.5200000e+01  -4.1261770e+00   2.9275646e-01
   4.5300000e+01  -8.9350015e+00   5.8720199e-01
   4.5400000e+01  -1.5970000e+00   4.7006061e-01
   4.5500000e+01  -1.5044299e+00   2.6676463e-01
   4.5600000e+01   1.1199391e+00   5.5684074e-01
   4.5700000e+01   1.2797549e+00   1.4449706e+00
   4.5800000e+01  -3.0686391e+00   7.4206827e-01
   4.5900000e+01  -3.6372530e+00   2.0703696e-01
   4.6000000e+01   3.5482041e+00   1.1113493e-01
   4.6100000e+01  -1.7081111e+00   3.9316161e-01
   4.6200000e+01  -6.1322115e+00  -2.0480296e-01
   4.6300000e+01   4.6096338e-02   1.3165008e+00
   4.6400000e+01   9.1290626e-01   5.9135119e-01
   4.6500000e+01  -1.8381619e+00  -2.0286415e-02
   4.6600000e+01   2.9675358e+00   5.5393835e-01
   4.6700000e+01   1.0097284e+00  -1.4556104e-01
   4.6800000e+01  -9.5186334e-01   7.6043307e-01
   4.6900000e+01  -1.9692859e-01   4.1884618e-01
   4.7000000e+01   2.0490514e+00   5.1878735e-01
   4.7100000e+01  -1.9740785e+00   6.6182064e-01
   4.7200000e+01  -4.7178652e+00   8.8179279e-01
   4.7300000e+01  -6.9579396e-01   1.3785894e-01
   4.7400000e+01   5.7756680e-01  -1.5608500e-01
   4.7500000e+01   2.2782327e+00   4.5353619e-01
   4.7600000e+01  -1.3471652e-01   1.3198194e-01
   4.7700000e+01  -2.0453982e+00   6.9005747e-01
   4.7800000e+01   2.6668940e+00  -3.2944007e-01
   4.7900000e+01  -5.0771464e-01   8.8396645e-01
   4.8000000e+01   3.6091229e+00   6.3702341e-01
   4.8100000e+01  -4.0161006e-01   2.8944720e-03
   4.8200000e+01  -2.8139239e-02   3.5812564e-01
   4.8300000e+01  -4.1081341e-01   8.7470357e-01
   4.8400000e+01  -4.1199028e+00   1.5851483e+00
   4.8500000e+01  -4.1454533e+00   3.4298803e-01
   4.8600000e+01  -4.2987095e+00   1.1180321e+00
   4.8700000e+01   7.9820017e+00   1.1510318e-01
   4.8800000e+01  -8.9527236e-01   5.9252423e-01
   4.8900000e+01   4.2056488e+00   4.0720441e-01
   4.9000000e+01   1.5614746e+00   6.5216757e-01
   4.9100000e+01   8.3149543e+00   2.7723748e-01
   4.9200000e+01   4.1459919e+00  -1.3566702e-01
   4.9300000e+01  -5.4871491e+00   3.7890612e-01
   4.9400000e+01  -1.4634579e+00   6.9662332e-01
